problema,ger,log,meu,nf1_log,nf1_meu,nadpop_log,nadpop_meu,ideal_log,ideal_meu
ZDT3,25,10,10,"[np.float64(0.6711206638497984), np.float64(4.050918061993283)]","[np.float64(0.6711206436157227), np.float64(4.050918102264404)]","[np.float64(0.852142821185308), np.float64(4.131461748882651)]","[np.float64(0.8521428108215332), np.float64(4.1314616203308105)]","[np.float64(0.004992390004273213), np.float64(1.8518211054465576)]","[np.float64(0.004992390051484108), np.float64(1.8518210649490356)]"
ZDT3,26,10,10,"[np.float64(0.6711206638497984), np.float64(4.050918061993283)]","[np.float64(0.6711206436157227), np.float64(4.050918102264404)]","[np.float64(0.852142821185308), np.float64(4.131461748882651)]","[np.float64(0.8521428108215332), np.float64(4.1314616203308105)]","[np.float64(0.004992390004273213), np.float64(1.8518211054465576)]","[np.float64(0.004992390051484108), np.float64(1.8518210649490356)]"
ZDT3,27,10,10,"[np.float64(0.6711206638497984), np.float64(4.039197457963459)]","[np.float64(0.6711206436157227), np.float64(4.0391974449157715)]","[np.float64(0.852142821185308), np.float64(4.117722491810782)]","[np.float64(0.8521428108215332), np.float64(4.117722511291504)]","[np.float64(0.004992390004273213), np.float64(1.8445307557713682)]","[np.float64(0.004992390051484108), np.float64(1.844530701637268)]"
ZDT3,28,10,10,"[np.float64(0.6711206638497984), np.float64(4.010022196407614)]","[np.float64(0.6711206436157227), np.float64(4.010022163391113)]","[np.float64(0.852142821185308), np.float64(4.0696381091802705)]","[np.float64(0.8521428108215332), np.float64(4.069638252258301)]","[np.float64(0.004992390004273213), np.float64(1.8445307557713682)]","[np.float64(0.004992390051484108), np.float64(1.844530701637268)]"
ZDT3,29,10,10,"[np.float64(0.6711206638497984), np.float64(4.010022196407614)]","[np.float64(0.6711206436157227), np.float64(4.010022163391113)]","[np.float64(0.852142821185308), np.float64(4.058863756542396)]","[np.float64(0.8521428108215332), np.float64(4.058863639831543)]","[np.float64(0.004992390004273213), np.float64(1.8445307557713682)]","[np.float64(0.004992390051484108), np.float64(1.844530701637268)]"
ZDT3,30,10,10,"[np.float64(0.6711206638497984), np.float64(4.010022196407614)]","[np.float64(0.6711206436157227), np.float64(4.010022163391113)]","[np.float64(0.852142821185308), np.float64(4.05604383054614)]","[np.float64(0.8521428108215332), np.float64(4.05604362487793)]","[np.float64(0.004992390004273213), np.float64(1.8442062315202425)]","[np.float64(0.004992390051484108), np.float64(1.8442062139511108)]"
ZDT3,31,10,10,"[np.float64(0.6711206638497984), np.float64(3.99177664987294)]","[np.float64(0.6711206436157227), np.float64(3.991776704788208)]","[np.float64(0.852142821185308), np.float64(4.05604383054614)]","[np.float64(0.8521428108215332), np.float64(4.05604362487793)]","[np.float64(0.004992390004273213), np.float64(1.8411907955582525)]","[np.float64(0.004992390051484108), np.float64(1.8411908149719238)]"
ZDT3,32,10,10,"[np.float64(0.6711206638497984), np.float64(3.9868985839081255)]","[np.float64(0.6711206436157227), np.float64(3.98689866065979)]","[np.float64(0.852142821185308), np.float64(4.054315690763326)]","[np.float64(0.8521428108215332), np.float64(4.054315567016602)]","[np.float64(0.004992390004273213), np.float64(1.8334896052526684)]","[np.float64(0.004992390051484108), np.float64(1.8334896564483643)]"
ZDT3,33,10,10,"[np.float64(0.6711206638497984), np.float64(3.9868985839081255)]","[np.float64(0.6711206436157227), np.float64(3.98689866065979)]","[np.float64(0.852142821185308), np.float64(4.049173626844683)]","[np.float64(0.8521428108215332), np.float64(4.049173831939697)]","[np.float64(0.004992390004273213), np.float64(1.8334896052526684)]","[np.float64(0.004992390051484108), np.float64(1.8334896564483643)]"
ZDT3,34,10,11,"[np.float64(0.6711206638497984), np.float64(3.9868985839081255)]","[np.float64(0.6711206436157227), np.float64(3.98689866065979)]","[np.float64(0.852142821185308), np.float64(4.049173626844683)]","[np.float64(0.8521428108215332), np.float64(4.049173831939697)]","[np.float64(0.004992390004273213), np.float64(1.8334896052526684)]","[np.float64(0.004992390051484108), np.float64(1.8334896564483643)]"
ZDT3,35,9,9,"[np.float64(0.6711206638497984), np.float64(3.986750368394191)]","[np.float64(0.6711206436157227), np.float64(3.986750364303589)]","[np.float64(0.852142821185308), np.float64(4.049173626844683)]","[np.float64(0.8521428108215332), np.float64(4.049173831939697)]","[np.float64(0.004992390004273213), np.float64(1.8334896052526684)]","[np.float64(0.004992390051484108), np.float64(1.8334896564483643)]"
ZDT3,36,9,9,"[np.float64(0.6711206638497984), np.float64(3.986750368394191)]","[np.float64(0.6711206436157227), np.float64(3.986750364303589)]","[np.float64(0.852142821185308), np.float64(4.049173626844683)]","[np.float64(0.8521428108215332), np.float64(4.049173831939697)]","[np.float64(0.004992390004273213), np.float64(1.815682770143614)]","[np.float64(0.004992390051484108), np.float64(1.8156827688217163)]"
ZDT3,37,9,9,"[np.float64(0.6711206638497984), np.float64(3.9583340397738627)]","[np.float64(0.6711206436157227), np.float64(3.958333969116211)]","[np.float64(0.852142821185308), np.float64(3.9848787718205627)]","[np.float64(0.8521428108215332), np.float64(3.9848787784576416)]","[np.float64(0.004992390004273213), np.float64(1.8151837203750132)]","[np.float64(0.004992390051484108), np.float64(1.8151837587356567)]"
ZDT3,38,8,8,"[np.float64(0.6711206638497984), np.float64(3.93978197084836)]","[np.float64(0.6711206436157227), np.float64(3.939781904220581)]","[np.float64(0.852142821185308), np.float64(3.957701361690026)]","[np.float64(0.8521428108215332), np.float64(3.9577014446258545)]","[np.float64(0.004992390004273213), np.float64(1.8151838450098596)]","[np.float64(0.004992390051484108), np.float64(1.8151838779449463)]"
ZDT4,1,8,8,"[np.float64(0.47754525208275844), np.float64(189.74230910487444)]","[np.float64(0.47754526138305664), np.float64(189.7423095703125)]","[np.float64(0.5869983614166252), np.float64(227.85206801945014)]","[np.float64(0.5869983434677124), np.float64(227.85206604003906)]","[np.float64(0.005529467814050668), np.float64(92.25483985617058)]","[np.float64(0.005529467947781086), np.float64(92.25483703613281)]"
ZDT4,2,6,6,"[np.float64(0.47754525208275844), np.float64(137.13569429743313)]","[np.float64(0.47754526138305664), np.float64(137.1356964111328)]","[np.float64(0.5895981296195268), np.float64(147.6938552237288)]","[np.float64(0.5895981192588806), np.float64(147.69384765625)]","[np.float64(0.040346022099100466), np.float64(92.25483985617058)]","[np.float64(0.04034602269530296), np.float64(92.25483703613281)]"
ZDT4,3,8,8,"[np.float64(0.5002716901725391), np.float64(126.27659326688631)]","[np.float64(0.5002716779708862), np.float64(126.27659606933594)]","[np.float64(0.5895981296195268), np.float64(135.72273942918562)]","[np.float64(0.5895981192588806), np.float64(135.7227325439453)]","[np.float64(0.040346022099100466), np.float64(88.28589120692867)]","[np.float64(0.04034602269530296), np.float64(88.285888671875)]"
ZDT4,4,11,11,"[np.float64(0.5002716901725391), np.float64(126.27659326688631)]","[np.float64(0.5002716779708862), np.float64(126.27659606933594)]","[np.float64(0.5869983614166252), np.float64(132.9613799271797)]","[np.float64(0.5869983434677124), np.float64(132.9613800048828)]","[np.float64(0.040346022099100466), np.float64(88.28589120692867)]","[np.float64(0.04034602269530296), np.float64(88.285888671875)]"
ZDT4,5,9,9,"[np.float64(0.27654718366798847), np.float64(126.27659326688631)]","[np.float64(0.2765471935272217), np.float64(126.27659606933594)]","[np.float64(0.5869983614166252), np.float64(128.74735962614906)]","[np.float64(0.5869983434677124), np.float64(128.7473602294922)]","[np.float64(0.040346022099100466), np.float64(77.31670780467184)]","[np.float64(0.04034602269530296), np.float64(77.31671142578125)]"
ZDT4,6,10,10,"[np.float64(0.27654718366798847), np.float64(120.35092785217445)]","[np.float64(0.2765471935272217), np.float64(120.3509292602539)]","[np.float64(0.5869983614166252), np.float64(120.35092785217445)]","[np.float64(0.5869983434677124), np.float64(120.3509292602539)]","[np.float64(0.040346022099100466), np.float64(72.38094884283741)]","[np.float64(0.04034602269530296), np.float64(72.38095092773438)]"
ZDT4,7,10,10,"[np.float64(0.27654718366798847), np.float64(112.66263807969713)]","[np.float64(0.2765471935272217), np.float64(112.66263580322266)]","[np.float64(0.5869983614166252), np.float64(114.83993341113559)]","[np.float64(0.5869983434677124), np.float64(114.83993530273438)]","[np.float64(0.040346022099100466), np.float64(72.38094884283741)]","[np.float64(0.04034602269530296), np.float64(72.38095092773438)]"
ZDT4,8,10,10,"[np.float64(0.27654718366798847), np.float64(104.57084552225616)]","[np.float64(0.2765471935272217), np.float64(104.57084655761719)]","[np.float64(0.5869983614166252), np.float64(114.83993341113559)]","[np.float64(0.5869983434677124), np.float64(114.83993530273438)]","[np.float64(0.040346022099100466), np.float64(72.38094884283741)]","[np.float64(0.04034602269530296), np.float64(72.38095092773438)]"
ZDT4,9,10,10,"[np.float64(0.27654718366798847), np.float64(104.57084552225616)]","[np.float64(0.2765471935272217), np.float64(104.57084655761719)]","[np.float64(0.5869983614166252), np.float64(110.73780196782954)]","[np.float64(0.5869983434677124), np.float64(110.73780059814453)]","[np.float64(0.040346022099100466), np.float64(72.38094884283741)]","[np.float64(0.04034602269530296), np.float64(72.38095092773438)]"
ZDT4,10,10,10,"[np.float64(0.27654718366798847), np.float64(104.57084552225616)]","[np.float64(0.2765471935272217), np.float64(104.57084655761719)]","[np.float64(0.5869983614166252), np.float64(110.73780196782954)]","[np.float64(0.5869983434677124), np.float64(110.73780059814453)]","[np.float64(0.040346022099100466), np.float64(72.38094884283741)]","[np.float64(0.04034602269530296), np.float64(72.38095092773438)]"
ZDT4,11,10,10,"[np.float64(0.27654718366798847), np.float64(104.57084552225616)]","[np.float64(0.2765471935272217), np.float64(104.57084655761719)]","[np.float64(0.5869983614166252), np.float64(110.73780196782954)]","[np.float64(0.5869983434677124), np.float64(110.73780059814453)]","[np.float64(0.040346022099100466), np.float64(72.38094884283741)]","[np.float64(0.04034602269530296), np.float64(72.38095092773438)]"
ZDT4,12,8,8,"[np.float64(0.27654718366798847), np.float64(103.32583114544452)]","[np.float64(0.2765471935272217), np.float64(103.3258285522461)]","[np.float64(0.5869983614166252), np.float64(103.32583114544452)]","[np.float64(0.5869983434677124), np.float64(103.3258285522461)]","[np.float64(0.040346022099100466), np.float64(65.50434871674136)]","[np.float64(0.04034602269530296), np.float64(65.50434875488281)]"
ZDT4,13,8,8,"[np.float64(0.27654718366798847), np.float64(103.32583114544452)]","[np.float64(0.2765471935272217), np.float64(103.3258285522461)]","[np.float64(0.6346533368998464), np.float64(103.32583114544452)]","[np.float64(0.6346533298492432), np.float64(103.3258285522461)]","[np.float64(0.040346022099100466), np.float64(65.50434871674136)]","[np.float64(0.04034602269530296), np.float64(65.50434875488281)]"
ZDT4,14,8,8,"[np.float64(0.27654718366798847), np.float64(103.32583114544452)]","[np.float64(0.2765471935272217), np.float64(103.3258285522461)]","[np.float64(0.5889676152516682), np.float64(103.32583114544452)]","[np.float64(0.5889676213264465), np.float64(103.3258285522461)]","[np.float64(0.040346022099100466), np.float64(65.50434871674136)]","[np.float64(0.04034602269530296), np.float64(65.50434875488281)]"
ZDT6,1,7,7,"[np.float64(0.9941385520445005), np.float64(8.40106441470056)]","[np.float64(0.9941385388374329), np.float64(8.4010648727417)]","[np.float64(0.999999108103559), np.float64(9.091057866211536)]","[np.float64(0.9999991059303284), np.float64(9.091057777404785)]","[np.float64(0.31188260305119386), np.float64(7.487987001374572)]","[np.float64(0.3118826150894165), np.float64(7.487987041473389)]"
ZDT6,2,11,11,"[np.float64(0.9251855140385294), np.float64(8.40106441470056)]","[np.float64(0.92518550157547), np.float64(8.4010648727417)]","[np.float64(0.9775922546273533), np.float64(8.609515606059814)]","[np.float64(0.9775922298431396), np.float64(8.609515190124512)]","[np.float64(0.31188260305119386), np.float64(7.5747540703310055)]","[np.float64(0.3118826150894165), np.float64(7.574754238128662)]"
ZDT6,3,11,10,"[np.float64(0.9251855140385294), np.float64(8.478807659712473)]","[np.float64(0.92518550157547), np.float64(8.386054039001465)]","[np.float64(0.9999998702242421), np.float64(8.582285077690905)]","[np.float64(0.9999998807907104), np.float64(8.582284927368164)]","[np.float64(0.31188260305119375), np.float64(7.519263448626397)]","[np.float64(0.3118826150894165), np.float64(7.51926326751709)]"
ZDT6,4,10,10,"[np.float64(0.9251855140385294), np.float64(8.326431138189339)]","[np.float64(0.92518550157547), np.float64(8.326431274414062)]","[np.float64(0.9999998702242421), np.float64(8.582285077690905)]","[np.float64(0.9999998807907104), np.float64(8.582284927368164)]","[np.float64(0.31188260305119375), np.float64(7.519263448626397)]","[np.float64(0.3118826150894165), np.float64(7.51926326751709)]"
ZDT6,5,8,8,"[np.float64(0.9251855140385294), np.float64(8.292570693912275)]","[np.float64(0.92518550157547), np.float64(8.292571067810059)]","[np.float64(0.9931980151853046), np.float64(8.563410453494178)]","[np.float64(0.993198037147522), np.float64(8.563410758972168)]","[np.float64(0.31188260305119375), np.float64(7.499525680781511)]","[np.float64(0.3118826150894165), np.float64(7.499525547027588)]"
ZDT6,6,9,9,"[np.float64(0.9251855140385294), np.float64(8.280335593051452)]","[np.float64(0.92518550157547), np.float64(8.280335426330566)]","[np.float64(0.9931980151853046), np.float64(8.51490498082554)]","[np.float64(0.993198037147522), np.float64(8.514904975891113)]","[np.float64(0.293471609207128), np.float64(7.4904406645112775)]","[np.float64(0.2934716045856476), np.float64(7.490440845489502)]"
ZDT6,7,10,10,"[np.float64(0.9251855140385294), np.float64(8.280335593051452)]","[np.float64(0.92518550157547), np.float64(8.280335426330566)]","[np.float64(0.9931980151853046), np.float64(8.51490498082554)]","[np.float64(0.993198037147522), np.float64(8.514904975891113)]","[np.float64(0.293471609207128), np.float64(7.4904406645112775)]","[np.float64(0.2934716045856476), np.float64(7.490440845489502)]"
ZDT6,8,8,8,"[np.float64(0.9251855140385294), np.float64(8.190428846626904)]","[np.float64(0.92518550157547), np.float64(8.190428733825684)]","[np.float64(0.9931980151853046), np.float64(8.51490498082554)]","[np.float64(0.993198037147522), np.float64(8.514904975891113)]","[np.float64(0.29322266371752537), np.float64(7.471244007106334)]","[np.float64(0.29322266578674316), np.float64(7.471243858337402)]"
ZDT6,9,5,5,"[np.float64(0.9251855140385294), np.float64(8.149014580292379)]","[np.float64(0.92518550157547), np.float64(8.149014472961426)]","[np.float64(0.9931980151853045), np.float64(8.510206662849573)]","[np.float64(0.993198037147522), np.float64(8.51020622253418)]","[np.float64(0.29322266371752537), np.float64(7.433538138563668)]","[np.float64(0.29322266578674316), np.float64(7.43353796005249)]"
ZDT6,10,7,7,"[np.float64(0.9251855140385294), np.float64(8.1488654560231)]","[np.float64(0.92518550157547), np.float64(8.148865699768066)]","[np.float64(0.9931980151853045), np.float64(8.510206662849573)]","[np.float64(0.993198037147522), np.float64(8.51020622253418)]","[np.float64(0.29322266371752537), np.float64(7.420529884126838)]","[np.float64(0.29322266578674316), np.float64(7.420529842376709)]"
